      acc_x            acc_y            acc_z               ang_x             ang_y            ang_z
    -0.000112         -0.003987         -0.017959          -4.908537         0.548781         -0.152439
    -0.008683         0.01517         -0.023352          -2.713415         0.121951         0.121951
    0.001843         0.000612         -0.008525          -1.128049         -0.640244         -0.518293
    0.000302         -0.014354         0.019156          -0.396341         -0.182927         -0.670732
    -0.001711         -0.00953         0.007317          -1.432927         0.304878         -0.060976
    -0.000783         0.000579         -0.011724          -1.189024         -0.243902         0.365854
    -0.00258         0.020385         -0.010356          0.579268         -0.487805         0.365854
    0.004968         0.011621         -0.002035          0.670732         -1.036585         -0.487805
    -0.001885         -0.000664         0.0097          -0.060976         -0.487805         -0.579268
    -0.001508         -0.008539         0.007956          -1.128049         0.091463         -1.006098
    0.004262         -0.00605         0.000114          -1.067073         -0.121951         -0.792683
    -0.000301         -0.006793         -0.002057          -0.823171         0.152439         -0.548781
    0.001322         -0.001528         -0.005552          -1.128049         0.609756         -0.823171
    0.00262         -0.006691         -0.00366          -0.884146         0.304878         -0.609756
    -0.003373         0.001092         0.000978          0.030488         0.365854         -0.304878
    0.003356         0.001655         0.004689          0.152439         0.121951         -0.548781
    0.001708         0.000933         0.000235          0.152439         0.182927         -0.365854
    -0.004493         0.00563         -0.000788          -0.182927         0.579268         -0.548781
    -0.001836         0.004504         -0.003756          -0.548781         0.213415         -0.70122
    0.000289         -0.002452         -0.000856          -0.091463         0.27439         -0.670732
    0.001403         0.001164         0.003221          -0.152439         0.304878         -0.640244
    0.002685         -0.000241         0.001015          -0.884146         0.27439         -0.640244
    0.000781         -0.000388         -0.001141          -0.121951         0.182927         -0.518293
    0.000429         0.004768         0.002798          -0.304878         0.426829         -0.396341
    -0.002391         0.000299         -0.004988          -1.280488         0.731707         -0.426829
    -0.001913         -0.004253         0.003822          -1.036585         0.579268         -0.579268
    0.00511         -0.007504         0.005401          -0.70122         0.426829         -0.548781
    -0.00099         -0.004441         -0.000952          -0.884146         0.579268         -0.335366
    -0.001378         0.002307         -0.006817          -0.762195         0.426829         -0.243902
    -0.003446         0.003798         -0.001742          -0.640244         0.335366         -0.396341
    0.003298         0.004211         -0.000417          -0.762195         0.091463         -0.579268
    0.000295         0.000243         0.005916          -0.97561         0.182927         -0.640244
    -0.000741         -0.001368         -0.003275          -0.945122         0.243902         -0.762195
    -0.001569         -0.00168         -0.00555          -0.823171         0.426829         -0.853659
    -0.001451         0.001         -0.000533          -0.518293         0.304878         -0.853659
    0.00255         -0.005255         0.003479          -0.27439         0.182927         -0.853659
    -0.000108         0.000093         -0.000341          -0.487805         0.335366         -0.70122
    -0.001063         0.003395         -0.00457          -0.70122         0.365854         -0.762195
    0.000126         0.005841         -0.000336          -0.396341         0.27439         -0.70122
    0.007327         -0.002359         -0.000464          -0.426829         0.335366         -1.097561
